pcode_commune,commune,mois,evenements,deces,source_id,source,limite_connue
HT0331,Grande Riviere Du Nord,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1031,Baraderes,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0411,Fort Liberte,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0721,Port Salut,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0212,Jacmel,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0142,Archaie,2021-10,2,3,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0931,Mole Saint Nicolas,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0321,Acul Du Nord,2021-10,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0521,Gros Morne,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0834,Corail,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0821,Anse-d'Hainault,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0641,Cerca La Source,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0111,Port-au-Prince,2021-10,47,38,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0551,Marmelade,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0743,Coteaux,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0542,Dessalines,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0921,Saint Louis Du Nord,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0531,Saint Marc,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0711,Cayes,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0512,Gonaives,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0341,Saint Raphael,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0431,Trou Du Nord,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0311,Cap Haitien,2021-10,2,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0221,Bainet,2021-10,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0611,Hinche,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0621,Mirebalais,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0231,Belle Anse,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0151,La Gonave,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0751,Chardonnieres,2021-11,1,3,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0911,Port De Paix,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0361,Limbe,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0421,Ouanaminthe,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0441,Vallieres,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0351,Borgne,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1021,Anse-a-Veau,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0371,Plaisance,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0811,Jeremie,2021-11,1,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0131,Croix Des Bouquets,2021-11,10,4,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0731,Aquin,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1011,Miragoane,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0631,Lascahobas,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0121,Leogane,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0331,Grande Riviere Du Nord,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1031,Baraderes,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0411,Fort Liberte,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0721,Port Salut,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0212,Jacmel,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0142,Archaie,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0931,Mole Saint Nicolas,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0321,Acul Du Nord,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0521,Gros Morne,2021-11,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0834,Corail,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0821,Anse-d'Hainault,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0641,Cerca La Source,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0111,Port-au-Prince,2021-11,47,30,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0551,Marmelade,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0743,Coteaux,2021-11,1,3,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0542,Dessalines,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0921,Saint Louis Du Nord,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0531,Saint Marc,2021-11,1,2,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0711,Cayes,2021-11,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0512,Gonaives,2021-11,2,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0341,Saint Raphael,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0431,Trou Du Nord,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0311,Cap Haitien,2021-11,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0221,Bainet,2021-11,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0611,Hinche,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0621,Mirebalais,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0231,Belle Anse,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0151,La Gonave,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0751,Chardonnieres,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0911,Port De Paix,2021-12,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0361,Limbe,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0421,Ouanaminthe,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0441,Vallieres,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0351,Borgne,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1021,Anse-a-Veau,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0371,Plaisance,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0811,Jeremie,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0131,Croix Des Bouquets,2021-12,5,12,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0731,Aquin,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1011,Miragoane,2021-12,1,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0631,Lascahobas,2021-12,1,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0121,Leogane,2021-12,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0331,Grande Riviere Du Nord,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1031,Baraderes,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0411,Fort Liberte,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0721,Port Salut,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0212,Jacmel,2021-12,1,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0142,Archaie,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0931,Mole Saint Nicolas,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0321,Acul Du Nord,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0521,Gros Morne,2021-12,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0834,Corail,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0821,Anse-d'Hainault,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0641,Cerca La Source,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0111,Port-au-Prince,2021-12,38,37,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0551,Marmelade,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0743,Coteaux,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0542,Dessalines,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0921,Saint Louis Du Nord,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0531,Saint Marc,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0711,Cayes,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0512,Gonaives,2021-12,4,2,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0341,Saint Raphael,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0431,Trou Du Nord,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0311,Cap Haitien,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0221,Bainet,2021-12,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0611,Hinche,2022-01,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0621,Mirebalais,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0231,Belle Anse,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0151,La Gonave,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0751,Chardonnieres,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0911,Port De Paix,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0361,Limbe,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0421,Ouanaminthe,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0441,Vallieres,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0351,Borgne,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1021,Anse-a-Veau,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0371,Plaisance,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0811,Jeremie,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0131,Croix Des Bouquets,2022-01,11,12,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0731,Aquin,2022-01,1,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1011,Miragoane,2022-01,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0631,Lascahobas,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0121,Leogane,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0331,Grande Riviere Du Nord,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1031,Baraderes,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0411,Fort Liberte,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0721,Port Salut,2022-01,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0212,Jacmel,2022-01,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0142,Archaie,2022-01,1,8,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
