pcode_commune,commune,classe,pct_surface,source_id,source,limite_connue
HT0211,Jacmel,Savanes,1.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0211,Jacmel,Savanes avec présence d'autres,8.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0211,Jacmel,Systèmes agroforestiers denses,23.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0211,Jacmel,Urbain continu,0.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0934,Jean Rabel,Affleurement de roches et sols nus,0.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0934,Jean Rabel,Cultures agricoles denses,7.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0934,Jean Rabel,Cultures agricoles moyennement denses,26.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0934,Jean Rabel,Paturage avec présence d'autres,5.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0934,Jean Rabel,Plages et dunes,0.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0934,Jean Rabel,Plan d'eau,0.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0934,Jean Rabel,Savanes,10.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0934,Jean Rabel,Savanes avec présence d'autres,22.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0934,Jean Rabel,Systèmes agroforestiers denses,28.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0811,Jeremie,Cultures agricoles denses,28.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0811,Jeremie,Cultures agricoles moyennement denses,0.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0811,Jeremie,Forêts,0.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0811,Jeremie,Lits fluviaux et alluvions récentes,0.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0811,Jeremie,Savanes,0.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0811,Jeremie,Savanes avec présence d'autres,30.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0811,Jeremie,Systèmes agroforestiers denses,38.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0811,Jeremie,Urbain continu,0.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0115,Kenscoff,Affleurement de roches et sols nus,4.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0115,Kenscoff,Cultures agricoles denses,12.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0115,Kenscoff,Cultures agricoles moyennement denses,53.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0115,Kenscoff,Forêts,3.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0115,Kenscoff,Paturage avec présence d'autres,17.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0115,Kenscoff,Savanes,2.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0115,Kenscoff,Savanes avec présence d'autres,1.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0115,Kenscoff,Systèmes agroforestiers denses,7.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1023,L'Asile,Affleurement de roches et sols nus,3.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1023,L'Asile,Cultures agricoles denses,23.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1023,L'Asile,Cultures agricoles moyennement denses,30.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1023,L'Asile,Forêts,3.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1023,L'Asile,Lits fluviaux et alluvions récentes,1.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1023,L'Asile,Savanes avec présence d'autres,29.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT1023,L'Asile,Systèmes agroforestiers denses,9.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0513,L'Estere,Affleurement de roches et sols nus,5.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0513,L'Estere,Cultures agricoles denses,8.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0513,L'Estere,Cultures agricoles moyennement denses,12.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0513,L'Estere,Mangroves,12.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0513,L'Estere,Plan d'eau,1.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0513,L'Estere,Savanes,32.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0513,L'Estere,Savanes avec présence d'autres,14.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0513,L'Estere,Urbain continu,0.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0513,L'Estere,Zones humides,12.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0533,La Chapelle,Cultures agricoles denses,17.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0533,La Chapelle,Cultures agricoles moyennement denses,44.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0533,La Chapelle,Paturage avec présence d'autres,0.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0533,La Chapelle,Paturages dominants,0.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0533,La Chapelle,Savanes avec présence d'autres,35.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0533,La Chapelle,Systèmes agroforestiers denses,0.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0912,La Tortue,Affleurement de roches et sols nus,1.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0912,La Tortue,Cultures agricoles denses,0.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0912,La Tortue,Cultures agricoles moyennement denses,33.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0912,La Tortue,Paturage avec présence d'autres,6.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0912,La Tortue,Plages et dunes,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0912,La Tortue,Plan d'eau,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0912,La Tortue,Savanes avec présence d'autres,14.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0912,La Tortue,Systèmes agroforestiers denses,45.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0214,La Vallee,Affleurement de roches et sols nus,6.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0214,La Vallee,Cultures agricoles denses,31.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0214,La Vallee,Cultures agricoles moyennement denses,18.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0214,La Vallee,Forêts,2.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0214,La Vallee,Savanes avec présence d'autres,34.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0214,La Vallee,Systèmes agroforestiers denses,6.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0345,La Victoire,Cultures agricoles denses,21.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0345,La Victoire,Cultures agricoles moyennement denses,20.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0345,La Victoire,Paturage avec présence d'autres,39.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0345,La Victoire,Savanes avec présence d'autres,7.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0345,La Victoire,Systèmes agroforestiers denses,11.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0631,Lascahobas,Affleurement de roches et sols nus,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0631,Lascahobas,Cultures agricoles denses,5.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0631,Lascahobas,Cultures agricoles moyennement denses,54.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0631,Lascahobas,Plan d'eau,0.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0631,Lascahobas,Savanes,1.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0631,Lascahobas,Savanes avec présence d'autres,36.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0631,Lascahobas,Systèmes agroforestiers denses,2.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0631,Lascahobas,Urbain continu,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Affleurement de roches et sols nus,0.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Cultures agricoles denses,23.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Cultures agricoles moyennement denses,41.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Forêts,0.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Lits fluviaux et alluvions récentes,0.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Paturage avec présence d'autres,4.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Savanes,0.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Savanes avec présence d'autres,4.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Systèmes agroforestiers denses,26.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0121,Leogane,Urbain continu,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0752,Les Anglais,Cultures agricoles denses,26.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0752,Les Anglais,Cultures agricoles moyennement denses,43.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0752,Les Anglais,Forêts,1.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0752,Les Anglais,Lits fluviaux et alluvions récentes,1.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0752,Les Anglais,Savanes avec présence d'autres,24.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0752,Les Anglais,Systèmes agroforestiers denses,1.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0752,Les Anglais,Urbain continu,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0711,Les Cayes,Cultures agricoles denses,54.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0711,Les Cayes,Cultures agricoles moyennement denses,36.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0711,Les Cayes,Lits fluviaux et alluvions récentes,1.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0711,Les Cayes,Mangroves,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0711,Les Cayes,Paturage avec présence d'autres,0.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0711,Les Cayes,Plan d'eau,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0711,Les Cayes,Systèmes agroforestiers denses,6.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0711,Les Cayes,Urbain continu,1.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0711,Les Cayes,Zones humides,0.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0823,Les Irois,Cultures agricoles denses,9.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0823,Les Irois,Cultures agricoles moyennement denses,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0823,Les Irois,Forêts,2.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0823,Les Irois,Plages et dunes,0.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0823,Les Irois,Savanes avec présence d'autres,21.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0823,Les Irois,Systèmes agroforestiers denses,66.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0823,Les Irois,Urbain continu,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
