serie_id,libelle,domaine,annee,valeur,unite,source_id,source,licence,attribution,note,date_extraction
FAO-RL-6717,Naturally regenerating forest — Share in Forest land,Terres,2005,100.0,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6717,Naturally regenerating forest — Share in Forest land,Terres,2004,100.0,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6717,Naturally regenerating forest — Share in Forest land,Terres,2003,100.0,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6717,Naturally regenerating forest — Share in Forest land,Terres,2002,100.0,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6717,Naturally regenerating forest — Share in Forest land,Terres,2001,100.0,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6717,Naturally regenerating forest — Share in Forest land,Terres,2000,100.0,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2024,16.72,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2023,16.71,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2022,16.71,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2021,16.71,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2020,16.76,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2019,16.76,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2018,16.29,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2017,16.92,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2016,18.58,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2015,17.92,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2014,17.11,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2013,16.61,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2012,17.49,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2011,16.87,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2010,15.83,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2009,16.52,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2008,15.82,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2007,15.82,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2006,15.82,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2005,15.82,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2004,16.77,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2003,16.77,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2002,16.77,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2001,16.77,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6650,Permanent crops — Share in Agricultural land,Terres,2000,17.75,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2024,27.29,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2023,27.3,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2022,27.3,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2021,27.3,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2020,27.37,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2019,27.37,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2018,24.56,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2017,24.38,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2016,23.89,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2015,24.08,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2014,24.32,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2013,24.47,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2012,24.21,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2011,24.39,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2010,24.7,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2009,26.98,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2008,27.68,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2007,27.68,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2006,27.68,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2005,27.68,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2004,29.34,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2003,29.34,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2002,29.34,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2001,29.34,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
FAO-RL-6655,Permanent meadows and pastures — Share in Agricultural land,Terres,2000,28.99,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,,2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2019,938000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2018,1333000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2017,1262000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2016,1153000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2015,1190000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2014,1127599.97558594,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2013,1064000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2012,959000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2011,946000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2010,793000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2009,826000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2008,758000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2007,868000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2006,558000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2005,480000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2004,385000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2003,518000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2002,482000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2001,499000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
WDI-ST.INT.ARVL,Arrivées de touristes internationaux,Tourisme,2000,445000,arrivées,SRC-015,Banque mondiale — World Development Indicators,CC BY 4.0,The World Bank: World Development Indicators,"Source primaire : ONU Tourisme, republiée par la Banque mondiale sous CC BY 4.0 — c'est cette republication que nous employons, les conditions d'ONU Tourisme interdisant la redistribution. Dernière valeur 2019 : 938 000 arrivées, contre 1 333 000 en 2018. Le total MÊLE les touristes séjournant et les visiteurs d'un jour, qui en Haïti sont presque tous des passagers de croisière ; la ventilation entre les deux n'existe que dans un fichier non redistribuable.",2026-08-18
