media,station,proprietaire,communautaire,frequence_mhz,frequence_khz,canal,ville_source,pcode_commune,nom_commune,departement_source,source_id,licence,attribution,millesime,date_extraction
radio,Radio Percution FM,Rose Ferline ACCILIEN,,101.1,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO UNIVERS,HADLER MICHAUD,,101.3,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO PACIFIC,MICOSKY POMPILUS,,101.5,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO ENERGIE FM,LUNEL AUGUSTE GEGU,,101.7,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO SAMBA,Marie Michelle Sheila Charlestin,,101.9,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO NATIONALE,ETAT,,102.1,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO YAGUANA,LAGNES GUSTAVE,,102.3,,,LEOGANE,HT0121,Léogâne,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO VIHAMO,MAXO JOSEPH,,102.3,,,Petion VILLE,HT0114,Pétion-Ville,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO ZENITH FM,RONY COLIN,,102.5,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO UNI FM,Arsène PASCAL,,102.7,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO SUPER STAR,ALBERT CHANCY,,102.9,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO DIRECT INFO,BERNARD LUBIN,,103.1,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO MELODIE FM,MARCUS GRACIA,,103.3,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO AC,HERODE AUGUSTIN,,103.5,,,CROIX DES BOUQUETS,HT0131,Croix-Des-Bouquets,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO LAKANSYEL,ALEX ST-SURIN,,103.7,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO COOL FM,CLAUDY DUCLERVIL,,103.9,,,LEOGANE,HT0121,Léogâne,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO LOVE-A-CHILD,ROBERT BERRY BURNET,,103.9,,,FONDS PARISIEN,,,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,Radio BEUR FM,WILDEN LAURENT,,103.9,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO MEN KONTRE,ACHAUTIG,,104.1,,,PETIT-GOAVE,HT0122,Petit-Goâve,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO SODEC SERVICE,HENRY CHERY,,104.1,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO ROC SOLIDE,GERARD FORGES,,104.3,,,CROIX DES BOUQUETS,HT0131,Croix-Des-Bouquets,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO GALAXIE,YVES JEAN BART,,104.5,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,Radio Amitie,Marjorie Michel,,104.7,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO AZUEI INTER,CENTRE PONT HAITI,,104.9,,,GANTHIER,HT0133,Ganthier,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO DEMOCRATIE FM,THELSON FLEURISME,,104.9,,,FOND VERETTES,HT0135,Fonds-Verrettes,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO RFM,ROTCHILD FRANCOIS JR,,104.9,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO STE CROIX,EGLISE EPISCOPALE,,104.9,,,LEOGANE,HT0121,Léogâne,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO TELE TERRE CIEL,Claudine Emille COLIN,,105.1,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO NATIONALE,ETAT,,105.3,,,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO AUDIENCE,GUERRIER HENRI,,105.5,,,PETION VILLE,HT0114,Pétion-Ville,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO SOLEIL,CONFERENCE EPISCOPALE D'HAITI,,105.7,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO INDEFINIE,Gabrielle HOUANCHE,,105.9,,,CROIX DES BOUQUETS,HT0131,Croix-Des-Bouquets,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO VANITE FM,Mme Rose-Carline Joseph Montilus,,105.9,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO ORIENTATION,JEAN LOUIS JEAN PIERRE,,105.9,,,PETIT-GOAVE,HT0122,Petit-Goâve,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO HAITI INTER,HERITIERS JEAN L. DOMINIQUE,,106.1,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,Radio PILON FM,Jean-Jacques Yvernso DESCARTES,,106.3,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO SOURCE DE LA FOI,MISSION TABERNACLE DE LA FOI,,106.3,,,FONDS PARISIEN,,,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO Target FM,Myrlande MATHIEU,,106.3,,,Petit-Goave,HT0122,Petit-Goâve,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO STORM-FM,STEEVE HALLOUN,,106.5,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO INFO +,SOCIETENVELLETECHINFOTELECO8SA,,106.7,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO ECHO 2000 INTER,ORG.DES FEMMES AC.POUR LE DEVELOPPEMENT,,106.7,,,PETIT-GOAVE,HT0122,Petit-Goâve,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,Ra dio Emotion,Marionel SIMEON,,106.9,,,PAP,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
radio,RADIO RENOVATION FM,BASTIN LESMAUS,,107.1,,,CROIX DES BOUQUETS,HT0131,Croix-Des-Bouquets,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
