indicateur_id,langue,champ,valeur
IND-POP-007,es,unite,habitantes
IND-POP-007,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-007,ht,definition,Popilasyon rezidan estime ki nan laj pou al lekòl.
IND-POP-007,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-007,ht,methode_calcul,"Sòm tranch senk ane COD-PS 2024 yo : 5-9, 10-14, 15-19. Bòn anwo a se 19 an, se pa 18 : sous la bay laj yo pa gwoup senk ane, koupe tranch 15-19 la ta vle di envante yon chif."
IND-POP-007,ht,nom,Popilasyon 5 a 19 an
IND-POP-007,ht,sens_interpretation,Se denominatè endikatè òf lekòl yo. Li kwaze ak moun ki poko gen 15 an : de yo pa adisyone.
IND-POP-007,ht,unite,abitan
IND-POP-008,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-008,en,definition,"Estimated resident female population, all ages."
IND-POP-008,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-008,en,methode_calcul,"Column F_TL of the 2024 COD-PS, equal to the sum of the 17 female bands."
IND-POP-008,en,nom,Female population
IND-POP-008,en,sens_interpretation,Read alongside the male population; the gap between them shows in the sex ratio.
IND-POP-008,en,unite,inhabitants
IND-POP-008,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-008,es,definition,"Población residente estimada de sexo femenino, todas las edades."
IND-POP-008,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-008,es,methode_calcul,"Columna F_TL del COD-PS 2024, igual a la suma de los 17 grupos femeninos."
IND-POP-008,es,nom,Población femenina
IND-POP-008,es,sens_interpretation,Léase junto con la población masculina; la diferencia se lee en la razón de masculinidad.
IND-POP-008,es,unite,habitantes
IND-POP-008,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-008,ht,definition,"Popilasyon rezidan estime ki se fi, tout laj konfonn."
IND-POP-008,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-008,ht,methode_calcul,"Kolòn F_TL COD-PS 2024 la, ki egal sòm 17 tranch fi yo."
IND-POP-008,ht,nom,Popilasyon fi
IND-POP-008,ht,sens_interpretation,Li li ansanm ak popilasyon gason an ; diferans lan parèt nan rapò gason pou 100 fi a.
IND-POP-008,ht,unite,abitan
IND-POP-009,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-009,en,definition,"Estimated resident male population, all ages."
IND-POP-009,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-009,en,methode_calcul,"Column M_TL of the 2024 COD-PS, equal to the sum of the 17 male bands."
IND-POP-009,en,nom,Male population
IND-POP-009,en,sens_interpretation,Read alongside the female population; the gap between them shows in the sex ratio.
IND-POP-009,en,unite,inhabitants
IND-POP-009,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-009,es,definition,"Población residente estimada de sexo masculino, todas las edades."
IND-POP-009,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-009,es,methode_calcul,"Columna M_TL del COD-PS 2024, igual a la suma de los 17 grupos masculinos."
IND-POP-009,es,nom,Población masculina
IND-POP-009,es,sens_interpretation,Léase junto con la población femenina; la diferencia se lee en la razón de masculinidad.
IND-POP-009,es,unite,habitantes
IND-POP-009,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-009,ht,definition,"Popilasyon rezidan estime ki se gason, tout laj konfonn."
IND-POP-009,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-009,ht,methode_calcul,"Kolòn M_TL COD-PS 2024 la, ki egal sòm 17 tranch gason yo."
IND-POP-009,ht,nom,Popilasyon gason
IND-POP-009,ht,sens_interpretation,Li li ansanm ak popilasyon fi a ; diferans lan parèt nan rapò gason pou 100 fi a.
IND-POP-009,ht,unite,abitan
IND-POP-010,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-010,en,definition,Share of the under-15 population in the total.
IND-POP-010,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-010,en,methode_calcul,IND-POP-003 ÷ IND-POP-001 × 100.
IND-POP-010,en,nom,Share under 15
IND-POP-010,en,sens_interpretation,"High = young population. Recomputed from the totals at each level of aggregation, never by averaging communal shares."
IND-POP-010,en,unite,%
IND-POP-010,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-010,es,definition,Proporción de menores de 15 años en la población total.
IND-POP-010,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-010,es,methode_calcul,IND-POP-003 ÷ IND-POP-001 × 100.
IND-POP-010,es,nom,Proporción de menores de 15 años
IND-POP-010,es,sens_interpretation,"Alto = población joven. Se recalcula sobre los totales en cada agregación, nunca promediando las proporciones comunales."
IND-POP-010,es,unite,%
IND-POP-010,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-010,ht,definition,Pati moun ki poko gen 15 an nan popilasyon total la.
IND-POP-010,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-010,ht,methode_calcul,IND-POP-003 ÷ IND-POP-001 × 100.
IND-POP-010,ht,nom,Pousantaj moun ki poko gen 15 an
IND-POP-010,ht,sens_interpretation,"Wo = popilasyon an jèn. Li rekalkile sou total yo chak fwa w monte yon nivo, ou pa janm fè mwayèn pousantaj komin yo."
IND-POP-010,ht,unite,%
IND-POP-011,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-011,en,definition,Share of people aged 65 and over in the total population.
IND-POP-011,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-011,en,methode_calcul,IND-POP-005 ÷ IND-POP-001 × 100.
IND-POP-011,en,nom,Share aged 65 and over
IND-POP-011,en,sens_interpretation,High = older population: greater health and care needs.
IND-POP-011,en,unite,%
IND-POP-011,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-011,es,definition,Proporción de personas de 65 años y más en la población total.
IND-POP-011,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-011,es,methode_calcul,IND-POP-005 ÷ IND-POP-001 × 100.
IND-POP-011,es,nom,Proporción de 65 años y más
IND-POP-011,es,sens_interpretation,Alto = población más envejecida: mayores necesidades de salud y de cuidados.
IND-POP-011,es,unite,%
IND-POP-011,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-011,ht,definition,Pati moun ki gen 65 an oswa plis nan popilasyon total la.
IND-POP-011,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-011,ht,methode_calcul,IND-POP-005 ÷ IND-POP-001 × 100.
IND-POP-011,ht,nom,Pousantaj moun ki gen 65 an ak plis
IND-POP-011,ht,sens_interpretation,Wo = gen plis granmoun : plis bezwen swen ak akonpayman.
IND-POP-011,ht,unite,%
IND-POP-012,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-012,en,definition,People outside the working-age band per 100 people aged 15 to 64.
IND-POP-012,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-012,en,methode_calcul,IND-POP-006 ÷ IND-POP-004 × 100.
IND-POP-012,en,nom,Demographic dependency ratio
IND-POP-012,en,sens_interpretation,High = heavy demographic load on the working-age band. It is not a measured economic burden: it is a ratio between ages.
IND-POP-012,en,unite,dependants / 100 people aged 15-64
IND-POP-012,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-012,es,definition,Personas fuera del grupo de edad activa por cada 100 personas de 15 a 64 años.
IND-POP-012,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-012,es,methode_calcul,IND-POP-006 ÷ IND-POP-004 × 100.
IND-POP-012,es,nom,Razón de dependencia demográfica
IND-POP-012,es,sens_interpretation,Alto = fuerte carga demográfica sobre el grupo en edad activa. No es una carga económica medida: es una razón entre edades.
IND-POP-012,es,unite,dependientes / 100 personas de 15-64 años
IND-POP-012,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-012,ht,definition,Kantite moun ki deyò tranch laj travay la pou chak 100 moun ki gen 15 a 64 an.
IND-POP-012,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-012,ht,methode_calcul,IND-POP-006 ÷ IND-POP-004 × 100.
IND-POP-012,ht,nom,Rapò depandans demografik
IND-POP-012,ht,sens_interpretation,Wo = chay demografik la lou sou tranch laj travay la. Se pa yon chay ekonomik nou mezire : se yon rapò ant laj.
IND-POP-012,ht,unite,depandan / 100 moun 15-64 an
IND-POP-013,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-013,en,definition,Men per 100 women.
IND-POP-013,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-013,en,methode_calcul,IND-POP-009 ÷ IND-POP-008 × 100.
IND-POP-013,en,nom,Sex ratio
IND-POP-013,en,sens_interpretation,Close to 95-100 in a population without marked movement. A clear gap signals selective migration — or a limit of the projection.
IND-POP-013,en,unite,men / 100 women
IND-POP-013,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-013,es,definition,Hombres por cada 100 mujeres.
IND-POP-013,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-013,es,methode_calcul,IND-POP-009 ÷ IND-POP-008 × 100.
IND-POP-013,es,nom,Razón de masculinidad
IND-POP-013,es,sens_interpretation,Cercana a 95-100 en una población sin movimientos marcados. Una brecha clara señala migración selectiva — o un límite de la proyección.
IND-POP-013,es,unite,hombres / 100 mujeres
IND-POP-013,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-013,ht,definition,Kantite gason pou chak 100 fi.
IND-POP-013,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-013,ht,methode_calcul,IND-POP-009 ÷ IND-POP-008 × 100.
IND-POP-013,ht,nom,Rapò gason pou 100 fi
IND-POP-013,ht,sens_interpretation,Li rete bò 95-100 nan yon popilasyon ki pa gen gwo deplasman. Yon gwo eka vle di gen moun k ap deplase yon jan chwazi — oswa gen yon limit nan pwojeksyon an.
IND-POP-013,ht,unite,gason / 100 fi
IND-PRX-001,en,comparabilite,Comparable between markets for the same year.
IND-PRX-001,en,definition,"Average price of a marmite of local maize meal on the commune's market, in gourdes, mean of the months recorded in 2024. A marmite is a Haitian measure, about six pounds for cereals."
IND-PRX-001,en,limites_connues,"THIS IS NOT A CONSUMER PRICE INDEX: one staple, one unit, no housing, no transport, no energy. Nine of 140 communes carry a monitored market — and a market serves a catchment wider than the commune hosting it. The gap between markets is large: 291 gourdes in Jérémie against 700 in Ouanaminthe the same year, for the same product. Collection stops at the end of 2024."
IND-PRX-001,en,methode_calcul,"Mean of the monthly prices recorded in 2024, with no weighting: each recorded month counts the same, and a month without a reading is absent, never interpolated."
IND-PRX-001,en,nom,Price of a marmite of maize meal
IND-PRX-001,en,sens_interpretation,High = dearer staple.
IND-PRX-001,en,unite,gourdes per marmite
IND-PRX-001,es,comparabilite,Comparable entre mercados para el mismo año.
IND-PRX-001,es,definition,"Precio medio de una marmite de maíz molido local en el mercado de la comuna, en gourdes, media de los meses registrados en 2024. La marmite es una medida haitiana, unas seis libras para los cereales."
IND-PRX-001,es,limites_connues,"NO ES UN ÍNDICE DE PRECIOS AL CONSUMO: un solo alimento, una sola unidad, sin vivienda, transporte ni energía. Nueve de 140 comunas tienen un mercado seguido, y un mercado sirve a una zona más amplia que la comuna que lo alberga. La diferencia entre mercados es grande: 291 gourdes en Jérémie frente a 700 en Ouanaminthe el mismo año, por el mismo producto. La recogida se detiene a finales de 2024."
IND-PRX-001,es,methode_calcul,"Media de los precios mensuales registrados en 2024, sin ponderación: cada mes cuenta igual, y un mes sin registro está ausente, nunca interpolado."
IND-PRX-001,es,nom,Precio de una marmite de maíz molido
IND-PRX-001,es,sens_interpretation,Alto = alimento más caro.
IND-PRX-001,es,unite,gourdes por marmite
IND-PRX-001,ht,comparabilite,Konparab ant mache yo pou menm ane a.
IND-PRX-001,ht,definition,"Pri mwayen yon mamit mayi moulen lokal nan mache komin nan, an goud, mwayèn mwa yo reeleve an 2024."
